,lat.,long.,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source,"Unified School District Name","Unified School District LEA code","Unified School District Grade Low","Unified School District Grade High","Elementary School District Name","Elementary School District LEA code","Elementary School District Grade Low","Elementary School District Grade High","Secondary School District Name","Secondary School District LEA code","Secondary School District Grade Low","Secondary School District Grade High"
2152,37.746303,-122.429149,37.746205,-122.428953,1,rooftop,1441,"Sanchez St","San Francisco",CA,"San Francisco County",94131,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2155,37.775517,-122.460661,37.775517,-122.460661,1,nearest_street,200,"Cabrillo St","San Francisco",CA,"San Francisco County",94118,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2157,37.759501,-122.484365,37.759501,-122.484365,1,nearest_street,1500,"26th Ave","San Francisco",CA,"San Francisco County",94122,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2158,37.769379,-122.451866,37.769379,-122.451866,1,nearest_street,1800,"Haight St","San Francisco",CA,"San Francisco County",94117,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2159,37.770959,-122.505627,37.771727,-122.505878,0.99,rooftop,6900,"Fulton St","San Francisco",CA,"San Francisco County",94121,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2164,37.782258,-122.449368,37.78249,-122.449577,1,rooftop,2824,"Geary Blvd","San Francisco",CA,"San Francisco County",94118,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2165,37.7354,-122.4571,37.73538,-122.457037,1,rooftop,118,"Cresta Vista Dr","San Francisco",CA,"San Francisco County",94127,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2169,37.782943,-122.422221,37.782979,-122.422219,1,rooftop,900,"Franklin St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2170,37.76613,-122.428819,37.76613,-122.428819,1,nearest_street,2000,"15th St","San Francisco",CA,"San Francisco County",94114,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2172,37.790881,-122.410623,37.790881,-122.410623,1,nearest_street,900,"Pine St","San Francisco",CA,"San Francisco County",94108,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2176,37.762198,-122.465659,37.762443,-122.465706,1,rooftop,326,"Judah St","San Francisco",CA,"San Francisco County",94122,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2182,37.759078,-122.4228,37.759072,-122.422979,1,rooftop,164,"Linda St","San Francisco",CA,"San Francisco County",94110,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2183,37.6247,-122.429,37.624566,-122.428697,1,nearest_street,,"I 280","San Bruno",CA,"San Mateo County",94066,US,"TIGER/Line® dataset from the US Census Bureau","See elementary/secondary",,,,"San Bruno Park Elementary School District",0634230,KG,08,"San Mateo Union High School District",0634980,09,12
2184,37.792709,-122.418504,37.79286,-122.418669,1,rooftop,1556,"Clay St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2186,37.746535,-122.426933,37.746509,-122.426656,1,rooftop,1521,"Church St","San Francisco",CA,"San Francisco County",94131,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2187,37.792472,-122.434558,37.792472,-122.434558,1,nearest_street,2400,"Jackson St","San Francisco",CA,"San Francisco County",94115,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2188,37.7621,-122.3971,37.76207,-122.397136,1,rooftop,331,"Connecticut St","San Francisco",CA,"San Francisco County",94107,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2189,37.7621,-122.3971,37.76207,-122.397136,1,rooftop,331,"Connecticut St","San Francisco",CA,"San Francisco County",94107,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2190,37.787137,-122.396691,37.787137,-122.396691,1,nearest_street,22,"Tehama St","San Francisco",CA,"San Francisco County",94105,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2191,37.791715,-122.434758,37.791778,-122.434791,1,rooftop,2504,"Washington St","San Francisco",CA,"San Francisco County",94115,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2192,37.775915,-122.421989,37.775781,-122.422067,1,rooftop,261,"Fell St","San Francisco",CA,"San Francisco County",94102,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2201,37.794679,-122.413083,37.7946,-122.412902,1,rooftop,1314,"Taylor St","San Francisco",CA,"San Francisco County",94108,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2204,37.794321,-122.413011,37.79432,-122.413011,1,nearest_street,1300,"Taylor St","San Francisco",CA,"San Francisco County",94108,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2205,37.755529,-122.416011,37.755471,-122.416123,1,rooftop,3081,"22nd St","San Francisco",CA,"San Francisco County",94110,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2206,37.791982,-122.424207,37.791854,-122.424049,1,rooftop,1856,"Franklin St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2207,37.734374,-122.411586,37.734143,-122.41085,1,nearest_street,,"I 280","San Francisco",CA,"San Francisco County",94110,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2209,37.791017,-122.409547,37.790808,-122.409329,1,rooftop,821,"Pine St","San Francisco",CA,"San Francisco County",94108,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2211,37.783752,-122.447927,37.783787,-122.448114,1,rooftop,2,"Wood St","San Francisco",CA,"San Francisco County",94118,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2214,37.786928,-122.456875,37.786927,-122.456875,1,nearest_street,400,"Cherry St","San Francisco",CA,"San Francisco County",94118,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2216,37.803613,-122.409174,37.803593,-122.409176,1,rooftop,464,"Lombard St","San Francisco",CA,"San Francisco County",94133,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2220,37.629835,-122.493585,37.630042,-122.493606,1,rooftop,45,"Clarendon Rd",Pacifica,CA,"San Mateo County",94044,US,"San Mateo County","See elementary/secondary",,,,"Pacifica School District",0620460,KG,08,"Jefferson Union High School District",0618930,09,12
2222,37.791097,-122.408913,37.791298,-122.408814,1,rooftop,710,"Powell St","San Francisco",CA,"San Francisco County",94108,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2225,37.795316,-122.4267,37.795315,-122.4267,1,nearest_street,2400,"Gough St","San Francisco",CA,"San Francisco County",94123,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2226,37.774467,-122.435979,37.774482,-122.436148,1,rooftop,1104,"Fell St","San Francisco",CA,"San Francisco County",94117,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2228,37.756599,-122.507805,37.756599,-122.507804,1,nearest_street,4200,"Lawton St","San Francisco",CA,"San Francisco County",94122,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2230,37.771239,-122.42521,37.771186,-122.425405,1,rooftop,55,"Laguna St","San Francisco",CA,"San Francisco County",94102,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2231,37.719,-122.4096,37.719481,-122.409827,1,rooftop,893,"Colby St","San Francisco",CA,"San Francisco County",94134,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2233,37.792709,-122.418504,37.79286,-122.418669,1,rooftop,1556,"Clay St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2235,37.798207,-122.406292,37.798232,-122.406364,1,rooftop,15,"Romolo St","San Francisco",CA,"San Francisco County",94133,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2242,37.78317,-122.422562,37.782977,-122.422779,1,rooftop,915,"Franklin St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2243,37.791581,-122.420199,37.791757,-122.420416,1,rooftop,1662,"Sacramento St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2246,37.772065,-122.404452,37.771952,-122.404337,1,rooftop,875,"Brannan St","San Francisco",CA,"San Francisco County",94103,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2247,37.787397,-122.423416,37.7875,-122.423294,1,rooftop,1400,"Franklin St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2248,37.787397,-122.423416,37.7875,-122.423294,1,rooftop,1400,"Franklin St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2249,37.781798,-122.38834,37.781797,-122.38834,1,nearest_street,2,"Townsend St","San Francisco",CA,"San Francisco County",94107,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2250,37.771841,-122.42702,37.771826,-122.427203,1,rooftop,203,"Buchanan St","San Francisco",CA,"San Francisco County",94102,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2252,37.790881,-122.410623,37.790881,-122.410623,1,nearest_street,900,"Pine St","San Francisco",CA,"San Francisco County",94108,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2253,37.750761,-122.477149,37.750767,-122.47704,1,rooftop,1986,"20th Ave","San Francisco",CA,"San Francisco County",94116,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2255,37.7856,-122.4358,37.785606,-122.435866,1,rooftop,2161,"Sutter St","San Francisco",CA,"San Francisco County",94115,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2256,37.793347,-122.434734,37.793347,-122.434733,1,nearest_street,2400,"Pacific Ave","San Francisco",CA,"San Francisco County",94115,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2262,37.789511,-122.41541,37.789576,-122.415222,1,rooftop,920,"Leavenworth St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2263,37.804917,-122.442132,37.805002,-122.441897,1,rooftop,3824,"Scott St","San Francisco",CA,"San Francisco County",94123,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2268,37.77044,-122.426683,37.770432,-122.426509,1,rooftop,78,"Buchanan St","San Francisco",CA,"San Francisco County",94102,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2270,37.794679,-122.413083,37.7946,-122.412902,1,rooftop,1314,"Taylor St","San Francisco",CA,"San Francisco County",94108,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2276,37.791017,-122.409547,37.790808,-122.409329,1,rooftop,821,"Pine St","San Francisco",CA,"San Francisco County",94108,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2278,37.76404,-122.435955,37.763905,-122.435918,1,rooftop,3721,"16th St","San Francisco",CA,"San Francisco County",94114,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2279,37.782652,-122.470846,37.782652,-122.470846,1,nearest_street,1100,"Clement St","San Francisco",CA,"San Francisco County",94118,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2284,37.7195,-122.4411,37.719386,-122.44124,1,rooftop,20,"Junior Ter","San Francisco",CA,"San Francisco County",94112,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2287,37.7593,-122.4836,37.759291,-122.48364,1,rooftop,2115,"Kirkham St","San Francisco",CA,"San Francisco County",94122,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2289,37.7195,-122.4411,37.719386,-122.44124,1,rooftop,20,"Junior Ter","San Francisco",CA,"San Francisco County",94112,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2292,37.772931,-122.389717,37.77293,-122.389717,1,nearest_street,1300,"3rd St","San Francisco",CA,"San Francisco County",94158,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2296,37.729246,-122.449708,37.729321,-122.449732,1,rooftop,338,"Staples Ave","San Francisco",CA,"San Francisco County",94112,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2297,37.7725,-122.4147,37.77271,-122.414667,1,rooftop,245,"11th St","San Francisco",CA,"San Francisco County",94103,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2301,37.0313,-122.1198,37.0313,-122.1198,0.32,nearest_place,,,"Santa Cruz",CA,"Santa Cruz County",95060,US,"TIGER/Line® dataset from the US Census Bureau","See elementary/secondary",,,,"Bonny Doon Union Elementary School District",0605640,KG,06,"Santa Cruz City High School District",0635600,07,12
